index	tourEndTo	tourIndex	tourStartTo	tourEndFrom	tourEndRange	tourStartFrom	tourStartRange	text	place	travelIndex	travelEndDay	travelEndYear	travelStartDay	travelEndMonth	travelStartYear	travelStartMonth	lng	lat	forced	lte	gte	parent
52	1777	1	1767	1777	FALSE	1767	FALSE	Turin	Turin	5	0	0	0	0	0	0	7.6868565	45.070312	FALSE	1777-0-0	1776-11-0	
53	1790	1	1790	1790	FALSE	1790	FALSE	"Leghorn (subscriber to Mrs Barry's Maria, a Persian Slave)"	Leghorn	1	0	0	0	0	0	0	10.416111	43.520833	FALSE	1790-0-0	1790-0-0	
54	1741	1	1727	1741	FALSE	1727	FALSE	Turin (late 1727)	Turin	1	0	1727	0	0	1727	0	7.6868565	45.070312	FALSE			
54	1741	1	1727	1741	FALSE	1727	FALSE	Rome (-Jan. 1728)	Rome	2	0	1728	0	1	1728	1	12.4801802	41.8723889	FALSE			
54	1741	1	1727	1741	FALSE	1727	FALSE	Turin (Feb. 1728-c.1739)	Turin	3	0	1739	0	0	1728	2	7.6868565	45.070312	FALSE			
54	1741	1	1727	1741	FALSE	1727	FALSE	Milan (Sep. 1729)	Milan	1	0	1729	0	9	1729	9	9.1859243	45.4654219				3
55	1748	1	1721	1748	FALSE	1721	FALSE	Naples	Naples	1	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1748-0-0	1721-0-0	
56	1725	1	1720	1725	FALSE	1720	FALSE	"Turin (secretary to the British envoy, John Molesworth; Horn, 1:123)"	Turin	1	0	0	0	0	0	0	7.6868565	45.070312	FALSE	1725-0-0	1720-0-0	
57	1795	1	1795	1795	FALSE	1795	FALSE	Florence	Florence	1	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1795-7-23	1795-0-0	
57	1795	1	1795	1795	FALSE	1795	FALSE	Venice (23 Jul.; ASV IS 775)	Venice	2	23	1795	23	7	1795	7	12.3155151	45.4408474	FALSE			
58	1760	1	1760	1760	FALSE	1760	FALSE	Leghorn (27 Jun.)	Leghorn	1	27	1760	27	6	1760	6	10.416111	43.520833	FALSE			
58	1760	1	1760	1760	FALSE	1760	FALSE	Venice	Venice	2	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1760-8-28	1760-6-27	
58	1760	1	1760	1760	FALSE	1760	FALSE	Rome (by 28 Aug.-Sep.)	Rome	3	0	1760	28	9	1760	8	12.4801802	41.8723889	FALSE			
58	1760	1	1760	1760	FALSE	1760	FALSE	Leghorn	Leghorn	4	0	0	0	0	0	0	10.416111	43.520833	FALSE	1760-0-0	1760-9-0	
59	1709	1	1709	1709	FALSE	1709	FALSE	Padua (10 Oct.; Brown 1338)	Padua	1	10	1709	10	10	1709	10	11.8767611	45.4064349	FALSE			
60	1753	1	1748	1753	FALSE	1748	FALSE	Naples	Naples	1	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1764-0-0	1748-0-0	
60	1764	2	1764	1764	FALSE	1764	FALSE	Messina	Messina	1	0	0	0	0	0	0	15.5540152	38.1938137	FALSE	1764-0-0	1748-0-0	
61	1793	1	1793	1793	FALSE	1793	FALSE	Naples (6 Nov.: 'Mr Mackinnon Our Banker ... had been Acquainted with Our Friends Mrs Allen & Miss Palmer when They were at Naples'; Bentham jnl.MSS)	Naples	1	6	1793	6	11	1793	11	14.2681244	40.8517746	FALSE			
62	1711	1	1711	1711	FALSE	1711	FALSE	"Venice (9 Jan.: came for the Carnival; SP 99/59, f.8)"	Venice	1	9	1711	9	1	1711	1	12.3155151	45.4408474	FALSE			
62	1711	2	1711	1711	FALSE	1711	FALSE	Padua (21 Sep.: living for some time in Padua; Waters jnl.MSS)	Padua	1	21	1711	21	9	1711	9	11.8767611	45.4064349	FALSE			
62	1717	3	1717	1717	FALSE	1717	FALSE	"Naples ('Mr Alen','Mr Skiner' from Naples were paid for the Duke of , music; Coke accts. MSS, 4 May 1717)"	Naples	1	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1730-0-0	1711-9-21	
62	1730	4	1728	1730	FALSE	1728	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1730-0-0	1711-9-21	
63	1738	1	1738	1738	FALSE	1738	FALSE	Rome (Feb.-Sep.)	Rome	1	0	1738	0	9	1738	2	12.4801802	41.8723889	FALSE			
63	1738	1	1738	1738	FALSE	1738	FALSE	Padua (1 Oct.)	Padua	2	1	1738	1	10	1738	10	11.8767611	45.4064349	FALSE			
63	1738	1	1738	1738	FALSE	1738	FALSE	Turin (by 13-15 Oct.)	Turin	3	15	1738	13	10	1738	10	7.6868565	45.070312	FALSE			
64	1723	1	1722	1723	FALSE	1722	FALSE	Bologna (-12 Jun. 1722)	Bologna	1	12	1722	12	6	1722	6	11.3426163	44.494887	FALSE			
64	1723	1	1722	1723	FALSE	1722	FALSE	Rome (Jun. 1722-7 Feb. 1723)	Rome	2	7	1723	0	2	1722	6	12.4801802	41.8723889	FALSE			
64	1723	1	1722	1723	FALSE	1722	FALSE	Bologna	Bologna	3	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1723-0-0	1723-2-7	
64	1723	1	1722	1723	FALSE	1722	FALSE	Venice	Venice	4	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1723-0-0	1723-2-7	
65	1794	1	1794	1794	FALSE	1794	FALSE	Florence	Florence	1	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1794-0-0	1794-0-0	
65	1794	1	1794	1794	FALSE	1794	FALSE	"Bassano ('Gio Batta Alonze' with 'L. Anbeut',; ASV IS 771)"	Bassano	2	0	0	0	0	0	0	11.7272747	45.7657286	FALSE	1794-0-0	1794-0-0	
66	1733	1	1731	1733	FALSE	1731	FALSE	Padua (Feb.-Mar. 1731)	Padua	1	0	1731	0	3	1731	2	11.8767611	45.4064349	FALSE			
66	1733	1	1731	1733	FALSE	1731	FALSE	Venice (Apr.)	Venice	2	0	1731	0	4	1731	4	12.3155151	45.4408474	FALSE			
66	1733	1	1731	1733	FALSE	1731	FALSE	Rome (by 1 May 1731-Nov. 1732)	Rome	3	0	1732	1	11	1731	5	12.4801802	41.8723889	FALSE			
66	1733	1	1731	1733	FALSE	1731	FALSE	Padua (Jan. 1733)	Padua	4	0	1733	0	1	1733	1	11.8767611	45.4064349	FALSE			
66	1733	1	1731	1733	FALSE	1731	FALSE	Venice (-Feb.)	Venice	5	0	1733	0	2	1733	2	12.3155151	45.4408474	FALSE			
67	1719	1	1719	1719	FALSE	1719	FALSE	"Leghorn (Dec.: d., 'a north Briton' whose 'brother,heir resides at Yarmouth'; SP 98/23)"	Leghorn	1	0	1719	0	12	1719	12	10.416111	43.520833	FALSE			
68	1702	1	1701	1702	FALSE	1701	FALSE	Turin/Milan (Apr. 1701)	Turin/Milan	1	0	1701	0	4	1701	4	9.1859243	45.4654219	FALSE			
68	1702	1	1701	1702	FALSE	1701	FALSE	Padua	Padua	2	0	0	0	0	0	0	11.8767611	45.4064349	FALSE	1701-8-0	1701-4-0	
68	1702	1	1701	1702	FALSE	1701	FALSE	Rome (Aug.)	Rome	3	0	1701	0	8	1701	8	12.4801802	41.8723889	FALSE			
68	1702	1	1701	1702	FALSE	1701	FALSE	Rome (by 21 Nov.-Dec. 1701)	Rome	4	0	1701	21	12	1701	11	12.4801802	41.8723889	FALSE			
68	1702	1	1701	1702	FALSE	1701	FALSE	Florence (Mar. 1702)	Florence	1	0	1702	0	3	1702	3	11.2480006	43.7710332	FALSE			
68	1702	1	1701	1702	FALSE	1701	FALSE	Padua (15 Apr. 1702)	Padua	2	15	1702	15	4	1702	4	11.8767611	45.4064349	FALSE			
70	1771	1	1762	1771	FALSE	1762	FALSE	Rome (by Mar. 1762-Easter 1771)	Rome	1	0	1771	0	1	1762	3	12.4801802	41.8723889	FALSE			
71	1763	1	1763	1763	FALSE	1763	FALSE	Venice (13-29 May; ASV IS 758)	Venice	1	29	1763	13	5	1763	5	12.3155151	45.4408474	FALSE			
72	1796	1	1794	1796	FALSE	1794	FALSE	Verona (11 Sep. 1794)	Verona	1	11	1794	11	9	1794	9	10.9916215	45.4383842	FALSE			
72	1796	1	1794	1796	FALSE	1794	FALSE	Padua (15 Sep.)	Padua	2	15	1794	15	9	1794	9	11.8767611	45.4064349	FALSE			
72	1796	1	1794	1796	FALSE	1794	FALSE	Venice (19-27 Sep.)	Venice	3	27	1794	19	9	1794	9	12.3155151	45.4408474	FALSE			
72	1796	1	1794	1796	FALSE	1794	FALSE	Florence (Oct.)	Florence	4	0	1794	0	10	1794	10	11.2480006	43.7710332	FALSE			
72	1796	1	1794	1796	FALSE	1794	FALSE	Rome (Oct. 1794-May 1795)	Rome	5	0	1795	0	5	1794	10	12.4801802	41.8723889	FALSE			
72	1796	1	1794	1796	FALSE	1794	FALSE	Lucca (Jun.-Jul.)	Lucca	6	0	1795	0	7	1795	6	10.4950609	43.8376211	FALSE			
72	1796	1	1794	1796	FALSE	1794	FALSE	Bologna	Bologna	7	0	0	0	0	0	0	11.3426163	44.494887	FALSE	1795-8-0	1795-7-0	
72	1796	1	1794	1796	FALSE	1794	FALSE	Florence	Florence	8	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1795-8-0	1795-7-0	
72	1796	1	1794	1796	FALSE	1794	FALSE	Rome (Aug. 1795-Feb. 1796)	Rome	9	0	1796	0	2	1795	8	12.4801802	41.8723889	FALSE			
73	1786	1	1785	1786	FALSE	1785	FALSE	Florence (24 Nov. 1785-1 Jan. 1786)	Florence	1	1	1786	24	1	1785	11	11.2480006	43.7710332	FALSE			
73	1786	1	1785	1786	FALSE	1785	FALSE	Pisa (Jan.)	Pisa	2	0	1786	0	1	1786	1	10.4016888	43.7228386	FALSE			
73	1786	1	1785	1786	FALSE	1785	FALSE	Rome (by 18 Jan.-Mar.)	Rome	3	0	1786	18	3	1786	1	12.4801802	41.8723889	FALSE			
73	1793	2	1792	1793	FALSE	1792	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1792-12-0	1786-3-0	
73	1793	2	1792	1793	FALSE	1792	FALSE	Naples (by Dec. 1792-winter 1792-3)	Naples	2	0	1792	0	0	1792	12	14.2681244	40.8517746	FALSE			
73	1793	2	1792	1793	FALSE	1792	FALSE	Rome (-Apr. 1793)	Rome	3	0	1793	0	4	1793	4	12.4801802	41.8723889	FALSE			
73	1793	2	1792	1793	FALSE	1792	FALSE	Venice (7-11 May)	Venice	4	11	1793	7	5	1793	5	12.3155151	45.4408474	FALSE			
73	1793	2	1792	1793	FALSE	1792	FALSE	Naples (d. 7 Oct.)	Naples	5	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1793-0-0	1793-5-11	
74	1757	1	1757	1757	FALSE	1757	FALSE	"Venice (18 May-14 Jun.: with Lord Elgin, Henry Compton, Peter 'Vernei' ,, 'Fenderico Copper' ,,,George Mier; ASV IS 758)"	Venice	1	14	1757	18	6	1757	5	12.3155151	45.4408474	FALSE			
75	1731	1	1731	1731	FALSE	1731	FALSE															
75	1751	2	1750	1751	FALSE	1750	FALSE	Brescia (10 Jul. 1750)	Brescia	1	10	1750	10	7	1750	7	10.2118019	45.5415526	FALSE			
75	1757	3	1756	1757	FALSE	1756	FALSE															
76	1739	1	1738	1739	FALSE	1738	FALSE															
76	1746	2	1746	1746	FALSE	1746	FALSE	Padua (14 Jun.; Brown 2019)	Padua	1	14	1746	14	6	1746	6	11.8767611	45.4064349	FALSE			
77	1719	1	1719	1719	FALSE	1719	FALSE	"Padua (20 Dec.: 'Andersone, W. Scotus'; Brown 1648)"	Padua	1	20	1719	20	12	1719	12	11.8767611	45.4064349	FALSE			
78	1744	1	1744	1744	FALSE	1744	FALSE	"Florence (Jul.: received by Alexander Drummond on his arrival in Florence; Drummond, Travels)"	Florence	1	0	1744	0	7	1744	7	11.2480006	43.7710332	FALSE			
78	1753	2	1753	1753	FALSE	1753	FALSE	"Capua (20 Apr.: Capt. Anderson with Lord Tufton,others; ASN CRA 1257)"	Capua	1	20	1753	20	4	1753	4	14.2130486	41.1061258	FALSE			
78	1765	3	1765	1765	FALSE	1765	FALSE	"Genoa (arr. 8 Mar.: travelling from Nice, with Schutz,Legh; Farington jnl.MSS)"	Genoa	1	0	0	0	0	0	0	8.946256	44.4056499	FALSE	1795-1-7	1753-4-20	
78	1795	4	1795	1795	FALSE	1795	FALSE	Pisa (7 Jan.; Cochrane jnl.MSS)	Pisa	1	7	1795	7	1	1795	1	10.4016888	43.7228386	FALSE			
79	1735	1	1735	1735	FALSE	1735	FALSE	Rome (by Apr.-Jul.-)	Rome	1	0	1735	0	7	1735	4	12.4801802	41.8723889	FALSE			
80	1764	1	1764	1764	FALSE	1764	FALSE	Naples (3 Jan.: with his wife; Martin jnl.MSS)	Naples	1	3	1764	3	1	1764	1	14.2681244	40.8517746	FALSE			
81	1767	1	1766	1767	FALSE	1766	FALSE	Bologna (Nov. 1766)	Bologna	1	0	1766	0	11	1766	11	11.3426163	44.494887	FALSE			
81	1767	1	1766	1767	FALSE	1766	FALSE	Turin (Oct.)	Turin	2	0	1766	0	10	1766	10	7.6868565	45.070312	FALSE			
81	1767	1	1766	1767	FALSE	1766	FALSE	Rome (Nov.)	Rome	3	0	1766	0	11	1766	11	12.4801802	41.8723889	FALSE			
81	1767	1	1766	1767	FALSE	1766	FALSE	Naples (Dec. 1766-Jan. 1767)	Naples	4	0	1767	0	1	1766	12	14.2681244	40.8517746	FALSE			
81	1767	1	1766	1767	FALSE	1766	FALSE	Rome (Mar.-Apr.)	Rome	5	0	1767	0	4	1767	3	12.4801802	41.8723889	FALSE			
81	1767	1	1766	1767	FALSE	1766	FALSE	Venice (May)	Venice	6	0	1767	0	5	1767	5	12.3155151	45.4408474	FALSE			
81	1767	1	1766	1767	FALSE	1766	FALSE	Padua (Jun.)	Padua	7	0	1767	0	6	1767	6	11.8767611	45.4064349	FALSE			
82	1731	1	1728	1731	FALSE	1728	FALSE	Rome (by 9 Dec. 1728-Oct. 1730)	Rome	1	0	1730	9	10	1728	12	12.4801802	41.8723889	FALSE			
82	1731	1	1728	1731	FALSE	1728	FALSE	Naples	Naples	2	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1731-9-1	1730-10-0	
82	1731	1	1728	1731	FALSE	1728	FALSE	Florence (-by 1 Sep. 1731)	Florence	3	1	1731	1	9	1731	9	11.2480006	43.7710332	FALSE			
83	1794	1	1794	1794	FALSE	1794	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1794-5-1	1794-0-0	
83	1794	1	1794	1794	FALSE	1794	FALSE	Venice (1-28 May)	Venice	2	28	1794	1	5	1794	5	12.3155151	45.4408474	FALSE			
84	1738	1	1737	1738	FALSE	1737	FALSE	Florence (-by 16 Dec. 1737)	Florence	1	16	1737	16	12	1737	12	11.2480006	43.7710332	FALSE			
84	1738	1	1737	1738	FALSE	1737	FALSE	Rome (by 8 Mar. 1738-Apr.)	Rome	2	0	1738	8	4	1738	3	12.4801802	41.8723889	FALSE			
84	1738	1	1737	1738	FALSE	1737	FALSE	Siena	Siena	3	0	0	0	0	0	0	11.3307574	43.318809	FALSE	1738-4-23	1738-4-0	
84	1738	1	1737	1738	FALSE	1737	FALSE	Turin (by 23 Apr.)	Turin	4	23	1738	23	4	1738	4	7.6868565	45.070312	FALSE			
86	1713	1	1713	1713	FALSE	1713	FALSE	Padua (13 Feb. 1713)	Padua	1	13	1713	13	2	1713	2	11.8767611	45.4064349	FALSE			
86	1713	1	1713	1713	FALSE	1713	FALSE	Venice (17 Feb.)	Venice	2	17	1713	17	2	1713	2	12.3155151	45.4408474	FALSE			
86	1713	1	1713	1713	FALSE	1713	FALSE	Naples (22 May-10 Jun.)	Naples	3	10	1713	22	6	1713	5	14.2681244	40.8517746	FALSE			
86	1713	1	1713	1713	FALSE	1713	FALSE	Rome (Jun.)	Rome	4	0	1713	0	6	1713	6	12.4801802	41.8723889	FALSE			
86	1713	1	1713	1713	FALSE	1713	FALSE	Genoa	Genoa	5	0	0	0	0	0	0	8.946256	44.4056499	FALSE	1713-8-0	1713-6-0	
86	1713	1	1713	1713	FALSE	1713	FALSE	Turin (Aug.)	Turin	6	0	1713	0	8	1713	8	7.6868565	45.070312	FALSE			
87	1790	1	1790	1790	FALSE	1790	FALSE	"Leghorn (subscriber to Mrs Barry's Maria, a Persian Slave)"	Leghorn	1	0	0	0	0	0	0	10.416111	43.520833	FALSE	1796-6-5	1790-0-0	
87	1796	2	1796	1796	FALSE	1796	FALSE	Florence (5 Jun.)	Florence	1	5	1796	5	6	1796	6	11.2480006	43.7710332	FALSE			
87	1796	2	1796	1796	FALSE	1796	FALSE	Pisa (16 Jun.)	Pisa	2	16	1796	16	6	1796	6	10.4016888	43.7228386	FALSE			
87	1796	2	1796	1796	FALSE	1796	FALSE	Venice	Venice	3	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1796-0-0	1796-6-16	
89	1772	1	1772	1772	FALSE	1772	FALSE	Rome (by 15 Apr.)	Rome	1	15	1772	15	4	1772	4	12.4801802	41.8723889	FALSE			
90	1704	1	1704	1704	FALSE	1704	FALSE	"Leghorn (Apr.; HMC Buccleuch {Montagu Ho.}, 2ii:692)"	Leghorn	1	0	1704	0	4	1704	4	10.416111	43.520833	FALSE			
91	1725	1	1724	1725	FALSE	1724	FALSE	Padua (by 15 Sep. 1724)	Padua	2	15	1724	15	9	1724	9	11.8767611	45.4064349	FALSE			
91	1725	1	1724	1725	FALSE	1724	FALSE	Rome (-4 Apr. 1725)	Rome	3	4	1725	4	4	1725	4	12.4801802	41.8723889	FALSE			
91	1725	1	1724	1725	FALSE	1724	FALSE	Naples (Apr.-May)	Naples	4	0	1725	0	5	1725	4	14.2681244	40.8517746	FALSE			
91	1725	1	1724	1725	FALSE	1724	FALSE	Rome (-21 May)	Rome	5	21	1725	21	5	1725	5	12.4801802	41.8723889	FALSE			
91	1725	1	1724	1725	FALSE	1724	FALSE	Florence	Florence	6	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1725-0-0	1725-5-21	
92	1789	1	1788	1789	FALSE	1788	FALSE	Florence (17 Nov.)	Florence	2	17	1788	17	11	1788	11	11.2480006	43.7710332	FALSE			
92	1789	1	1788	1789	FALSE	1788	FALSE	Rome (8 Dec. 1788)	Rome	3	8	1788	8	12	1788	12	12.4801802	41.8723889	FALSE			
92	1789	1	1788	1789	FALSE	1788	FALSE	Venice (18 May 1789)	Venice	4	18	1789	18	5	1789	5	12.3155151	45.4408474	FALSE			
93	1796	1	1796	1796	FALSE	1796	FALSE	Verona (29-31 Jul.)	Verona	1	31	1796	29	7	1796	7	10.9916215	45.4383842	FALSE			
93	1796	1	1796	1796	FALSE	1796	FALSE	Leghorn	Leghorn	2	0	0	0	0	0	0	10.416111	43.520833	FALSE	1796-0-0	1796-7-31	
93	1796	1	1796	1796	FALSE	1796	FALSE	Verona (4-6 Nov.)	Verona	3	0	0	4	0	1796	11	10.9916215	45.4383842	FALSE	1796-0-0		
94	1713	1	1713	1713	FALSE	1713	FALSE	Turin (Feb.)	Turin	1	0	1713	0	2	1713	2	7.6868565	45.070312	FALSE			
94	1713	1	1713	1713	FALSE	1713	FALSE	Venice	Venice	2	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1713-0-0	1713-2-0	
95	1740	1	1740	1739	TRUE	1739	TRUE	"Turin (betw. Oct. 1739,Sep. 1740; Spence Letters, 421)"	Turin	1	0	0	0	0	0	0	7.6868565	45.070312	FALSE	1739-0-0	1739-0-0	
96	1774	1	1774	1774	FALSE	1774	FALSE	"Capua (19 Feb.: 'Anstruther Capnno della Guardie di S.M. Brittanica' with the Count,Countess Mahony; ASN CRA 1259)"	Capua	1	19	1774	19	2	1774	2	14.2130486	41.1061258	FALSE			
98	1782	1	1782	1782	FALSE	1782	FALSE	"Rome (Dec.; Parker letters MSS, B2070, 2 Dec. 1782)"	Rome	1	0	1782	0	12	1782	12	12.4801802	41.8723889	FALSE			
99	1720	1	1715	1720	FALSE	1715	FALSE	Naples	Naples	1	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1720-0-0	1715-0-0	
100	1765	1	1764	1765	FALSE	1764	FALSE	Florence (Jan. 1764)	Florence	1	0	1764	0	1	1764	1	11.2480006	43.7710332	FALSE			
100	1765	1	1764	1765	FALSE	1764	FALSE	Rome (Feb.)	Rome	2	0	1764	0	2	1764	2	12.4801802	41.8723889	FALSE			
100	1765	1	1764	1765	FALSE	1764	FALSE	Naples (7 Mar.)	Naples	3	7	1764	7	3	1764	3	14.2681244	40.8517746	FALSE			
100	1765	1	1764	1765	FALSE	1764	FALSE	Rome (May-Aug.)	Rome	4	0	1764	0	8	1764	5	12.4801802	41.8723889	FALSE			
100	1765	1	1764	1765	FALSE	1764	FALSE	Bologna (Aug.)	Bologna	5	0	1764	0	8	1764	8	11.3426163	44.494887	FALSE			
100	1765	1	1764	1765	FALSE	1764	FALSE	Florence (Sep.-Nov.)	Florence	6	0	1764	0	11	1764	9	11.2480006	43.7710332	FALSE			
100	1765	1	1764	1765	FALSE	1764	FALSE	Naples (by 27 Nov. 1764-Apr. 1765)	Naples	7	0	1765	27	4	1764	11	14.2681244	40.8517746	FALSE			
101	1793	1	1792	1793	FALSE	1792	FALSE	Venice (-26 Oct. 1792)	Venice	1	26	1792	26	10	1792	10	12.3155151	45.4408474	FALSE			
101	1793	1	1792	1793	FALSE	1792	FALSE	Naples (winter 1792-3)	Naples	2	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1793-5-5	1792-10-26	
101	1793	1	1792	1793	FALSE	1792	FALSE	Venice (5-11 May 1793)	Venice	3	11	1793	5	5	1793	5	12.3155151	45.4408474	FALSE			
102	1731	1	1731	1731	FALSE	1731	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1731-3-0	1731-0-0	
102	1731	1	1731	1731	FALSE	1731	FALSE	Leghorn (Mar.)	Leghorn	2	0	1731	0	3	1731	3	10.416111	43.520833	FALSE			
103	1752	1	1751	1752	FALSE	1751	FALSE	Florence	Florence	1	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1752-0-0	1751-0-0	
104	1788	1	1788	1788	FALSE	1788	FALSE	"Venice (betw. 26 Apr.-10 May: 'Mr,Miss Arbuthnot'; Grey jnl.MSS 2)"	Venice	1	0	0	0	0	0	0	12.3155151	45.4408474	FALSE	1794-7-0	1788-0-0	
104	1794	2	1794	1794	FALSE	1794	FALSE	"Rome (Jul.; The Oracle, 21 Jul.)"	Rome	1	0	1794	0	7	1794	7	12.4801802	41.8723889	FALSE			
105	1768	1	1768	1768	FALSE	1768	FALSE	Rome (Feb.)	Rome	1	0	1768	0	2	1768	2	12.4801802	41.8723889	FALSE			
105	1768	1	1768	1768	FALSE	1768	FALSE	Venice (20 Aug.-7 Sep.)	Venice	2	7	1768	20	9	1768	8	12.3155151	45.4408474	FALSE			
105	1768	1	1768	1768	FALSE	1768	FALSE	Florence (Sep.-Oct.)	Florence	3	0	1768	0	10	1768	9	11.2480006	43.7710332	FALSE			
106	1736	1	1736	1736	FALSE	1736	FALSE	"Rome (4 Jan.: attended the Jacobite Lodge; Hughan, 18)"	Rome	1	4	1736	4	1	1736	1	12.4801802	41.8723889	FALSE			
107	1712	1	1712	1712	FALSE	1712	FALSE	Milan (Feb.)	Milan	1	0	1712	0	2	1712	2	9.1859243	45.4654219	FALSE			
107	1712	1	1712	1712	FALSE	1712	FALSE	Turin (Feb.)	Turin	2	0	1712	0	2	1712	2	7.6868565	45.070312	FALSE			
107	1712	1	1712	1712	FALSE	1712	FALSE	Genoa (9 Apr.)	Genoa	3	9	1712	9	4	1712	4	8.946256	44.4056499	FALSE			
108	1757	1	1756	1757	FALSE	1756	FALSE	Rome (Nov. 1756)	Rome	1	0	1756	0	11	1756	11	12.4801802	41.8723889	FALSE			
108	1757	1	1756	1757	FALSE	1756	FALSE	"Venice (May 1757-7 Jun.,,30 Jun.-6 Jul.)"	Venice	2	7	1757	0	6	1757	5	12.3155151	45.4408474	FALSE			
109	1791	1	1791	1791	FALSE	1791	FALSE	Venice (21 Oct.-1 Nov.)	Venice	1	1	1791	21	11	1791	10	12.3155151	45.4408474	FALSE			
109	1791	1	1791	1791	FALSE	1791	FALSE	Bologna (Nov.)	Bologna	2	0	1791	0	11	1791	11	11.3426163	44.494887	FALSE			
109	1791	1	1791	1791	FALSE	1791	FALSE	Florence (d. 21 Nov.)	Florence	3	0	0	0	0	0	0	11.2480006	43.7710332	FALSE	1791-0-0	1791-11-0	
110	1733	1	1732	1733	FALSE	1732	FALSE	Florence (11 Jul. 1732)	Florence	1	11	1732	11	7	1732	7	11.2480006	43.7710332	FALSE			
110	1733	1	1732	1733	FALSE	1732	FALSE	Naples (Feb. 1733)	Naples	2	0	1733	0	2	1733	2	14.2681244	40.8517746	FALSE			
110	1733	1	1732	1733	FALSE	1732	FALSE	Florence (by Apr.)	Florence	3	0	1733	0	4	1733	4	11.2480006	43.7710332	FALSE			
111	1740	1	1726	1740	FALSE	1726	FALSE	Rome	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1740-0-0	1726-0-0	
112	1764	1	1763	1764	FALSE	1763	FALSE															
113	1765	1	1765	1765	FALSE	1765	FALSE	Teramo	Teramo	1	0	0	0	0	0	0	13.6986639	42.6611431	FALSE	1765-0-0	1765-0-0	
113	1765	1	1765	1765	FALSE	1765	FALSE	Chieti	Chieti	2	0	0	0	0	0	0	14.1635845	42.347886	FALSE	1765-0-0	1765-0-0	
114	1778	1	1774	1778	FALSE	1774	FALSE	"Rome ('Filippo Arghir/Arger, Inglese Protestante Pittore', aged 25 in 1774, living in the Via Babuino; AVR SA, S.Maria del Popolo)"	Rome	1	0	0	0	0	0	0	12.4801802	41.8723889	FALSE	1778-0-0	1774-0-0	
115	1701	1	1701	1701	FALSE	1701	FALSE	Padua (24 Mar.)	Padua	1	24	1701	24	3	1701	3	11.8767611	45.4064349	FALSE			
115	1701	1	1701	1701	FALSE	1701	FALSE	Rome (Apr.-May/Jun.)	Rome	2	0	1701	0	5	1701	4	12.4801802	41.8723889	FALSE			
115	1711	2	1711	1711	FALSE	1711	FALSE	Genoa (5 May)	Genoa	1	5	1711	5	5	1711	5	8.946256	44.4056499	FALSE			
115	1712	3	1712	1712	FALSE	1712	FALSE	Leghorn (15 Feb.)	Leghorn	1	15	1712	15	2	1712	2	10.416111	43.520833	FALSE			
115	1712	3	1712	1712	FALSE	1712	FALSE	Florence (Feb.)	Florence	2	0	1712	0	2	1712	2	11.2480006	43.7710332	FALSE			
115	1712	3	1712	1712	FALSE	1712	FALSE	Venice (Feb.)	Venice	3	0	1712	0	2	1712	2	12.3155151	45.4408474	FALSE			
115	1712	3	1712	1712	FALSE	1712	FALSE	Milan	Milan	4	0	0	0	0	0	0	9.1859243	45.4654219	FALSE	1712-0-0	1712-2-0	
115	1712	3	1712	1712	FALSE	1712	FALSE	Turin	Turin	5	0	0	0	0	0	0	7.6868565	45.070312	FALSE	1712-0-0	1712-2-0	
116	1790	1	1789	1790	FALSE	1789	FALSE	Venice (21 Oct.)	Venice	2	21	1789	21	10	1789	10	12.3155151	45.4408474	FALSE			
116	1790	1	1789	1790	FALSE	1789	FALSE	Rome (Nov. 1789)	Rome	3	0	1789	0	11	1789	11	12.4801802	41.8723889	FALSE			
116	1790	1	1789	1790	FALSE	1789	FALSE	Naples (winter- Apr. 1790)	Naples	4	0	0	0	0	0	0	14.2681244	40.8517746	FALSE	1789-5-0	1789-11-0	
116	1790	1	1789	1790	FALSE	1789	FALSE	Florence (May)	Florence	5	0	1789	0	5	1789	5	11.2480006	43.7710332	FALSE			
