index	order	parents	heir	pupil	surviving	posthumous	illegitimate
3028	2nd	4th B. Lovelace	FALSE	FALSE	FALSE	FALSE	FALSE
3035	3rd	1st Vct. Lonsdale of Lowther, Westmor.	FALSE	FALSE	FALSE	FALSE	FALSE
3036	2nd	Rev. Sir William Lowther	FALSE	FALSE	FALSE	FALSE	FALSE
3037	2nd	Robert Lowther, gov. of Barbados	FALSE	FALSE	TRUE	FALSE	FALSE
3038	e.	Sir Thomas Lowther	FALSE	FALSE	FALSE	FALSE	FALSE
3040		William Lubbock of Lamas, Norf	FALSE	FALSE	FALSE	FALSE	FALSE
3041	2nd	Sir John Bingham, 5th Bt. of Castlebar, co. Mayo	FALSE	FALSE	FALSE	FALSE	FALSE
3044	2nd	Foulke Lucy of Charlecote, War	FALSE	FALSE	FALSE	FALSE	FALSE
3047	e.	Dietrich Magnus Luders of Bath	FALSE	FALSE	FALSE	FALSE	FALSE
3049	o.	William Lumisden of Edinburgh	FALSE	FALSE	FALSE	FALSE	FALSE
3050	e.	4th E. of Scarbrough	FALSE	FALSE	FALSE	FALSE	FALSE
3051	1st	1st E. of Scarbrough	FALSE	FALSE	TRUE	FALSE	FALSE
3054		Simon Luttrell (later 1st E. of Carhampton [I]), sis. of Anne, Ds. of Cumberland	FALSE	FALSE	FALSE	FALSE	FALSE
3055	2nd	Henry Luttrell	FALSE	FALSE	FALSE	FALSE	FALSE
3057	1st	2nd E. of Portsmouth	FALSE	FALSE	TRUE	FALSE	FALSE
3059	e.	Rev. John Lynch (Dean of Canterbury)	FALSE	FALSE	FALSE	FALSE	FALSE
3066	e.	Sir Thomas Lyttelton, 4th Bt. of Hagley, Worcs	FALSE	FALSE	FALSE	FALSE	FALSE
3067	e.	1st Ld. Lyttelton, B. of Frankley	FALSE	FALSE	FALSE	FALSE	FALSE
3068	5th	Sir Thomas Lyttelton of Hagley, Worcs	FALSE	FALSE	FALSE	FALSE	FALSE
3076	o.	George Macartney of Lissanoure, co.Antrim	FALSE	FALSE	TRUE	FALSE	FALSE
3089	o.	Sir Alexander Macdonald	FALSE	FALSE	FALSE	FALSE	FALSE
3093	e.	the Laird of Glengarry	FALSE	FALSE	FALSE	FALSE	FALSE
3096		Sir Alexander Macgregor, 1st Bt., of Balhaldies	FALSE	FALSE	FALSE	FALSE	FALSE
3100	2nd	2nd E. of Bute [S]	FALSE	FALSE	FALSE	FALSE	FALSE
3108		Robert Cotton Trefusis of Trefusis, Corn.	FALSE	FALSE	FALSE	FALSE	FALSE
3110	o.	Alexander Mackye	FALSE	FALSE	FALSE	FALSE	FALSE
3114	e.	Sir John Maclean	FALSE	FALSE	FALSE	FALSE	FALSE
3122		Donald Macpherson	FALSE	FALSE	FALSE	FALSE	FALSE
3123	2nd	John Macpherson of Sleat, Isle of Skye	FALSE	FALSE	FALSE	FALSE	FALSE
3134		Cts. of Newburgh and Thomas Clifford	FALSE	FALSE	FALSE	FALSE	FALSE
3135		Count James Joseph Mahony	FALSE	FALSE	FALSE	FALSE	FALSE
3136		Daniel O'Mahony (d. 1714	FALSE	FALSE	FALSE	FALSE	FALSE
3148	e.	4th E. of Essex	FALSE	FALSE	FALSE	FALSE	FALSE
3151	yr.	Sir George Amyand, 1st Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
3152		James Harris	FALSE	FALSE	FALSE	FALSE	FALSE
3155	1st	1st M. of Rockingham	FALSE	FALSE	TRUE	FALSE	FALSE
3157		Edward Manby of Agmondesham, Bucks	FALSE	FALSE	FALSE	FALSE	FALSE
3158	1st	3rd E. of Manchester	FALSE	FALSE	TRUE	FALSE	FALSE
3162	1st	4th D. of Manchester	FALSE	FALSE	TRUE	FALSE	FALSE
3163	e.	3rd D. of Manchester	FALSE	FALSE	FALSE	FALSE	FALSE
3165	1st	1st D. of Manchester	FALSE	FALSE	TRUE	FALSE	FALSE
3169		Robert Mann of Linton, Kent	FALSE	FALSE	FALSE	FALSE	FALSE
3170	1st	Galfridus Mann of Boughton Malherbe, Kent, nephew and h. of Sir Horace Mann, 1st Bt.	FALSE	FALSE	TRUE	FALSE	FALSE
3171		Edward Louisa Mann, bro. of Sir Horace Mann, 1st Bt.	FALSE	FALSE	FALSE	FALSE	TRUE
3174	8th	2nd D. of Rutland	FALSE	FALSE	FALSE	FALSE	FALSE
3175	e.	Ld. Robert Manners	FALSE	FALSE	FALSE	FALSE	FALSE
3176	6th	2nd D. of Rutland	FALSE	FALSE	FALSE	FALSE	FALSE
3178		1st B. Mansell	TRUE	FALSE	FALSE	FALSE	FALSE
3179	e.	Hon. Robert Mansell	FALSE	FALSE	FALSE	FALSE	FALSE
3183	o.	5th E. of Mar [S]	FALSE	FALSE	FALSE	FALSE	FALSE
3185	o.	1st D. of Richmond	FALSE	FALSE	FALSE	FALSE	FALSE
3187		2nd E. of March	FALSE	FALSE	FALSE	FALSE	FALSE
3192	e.	8th E. Marischal	FALSE	FALSE	FALSE	FALSE	FALSE
3194	e.	3rd D. of Marlborough	FALSE	FALSE	FALSE	FALSE	FALSE
3208	3rd	John Martin	FALSE	FALSE	FALSE	FALSE	FALSE
3215		the botanist John Martyn	FALSE	FALSE	FALSE	FALSE	FALSE
3219	e.	1st E. of Massereene	FALSE	FALSE	FALSE	FALSE	FALSE
3221	e.	Sir Drayner Massingberd	FALSE	FALSE	FALSE	FALSE	FALSE
3233		Matthew Maty (principal lib. BM)	FALSE	FALSE	FALSE	FALSE	FALSE
3234	5th	Sir Robert Maude, 1st Bt. of Dundrum, co.Tipperary	FALSE	FALSE	FALSE	FALSE	FALSE
3235	e.	Hon.Harry Maule of Kellie, Forfar (attainted 1715	FALSE	FALSE	FALSE	FALSE	FALSE
3239		5th E. of Nithsdale	FALSE	FALSE	FALSE	FALSE	FALSE
3240		James Maxwell of Westminster	FALSE	FALSE	FALSE	FALSE	FALSE
3243	e.	Sir John Maxwell, 2nd Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
3244	o.	5th E. of Nithsdale	FALSE	FALSE	FALSE	FALSE	FALSE
3250		Sir William Maynard of Walthamstow, Essex	TRUE	FALSE	FALSE	FALSE	FALSE
3251	4th	Sir William Maynard of Waltons, Essex	FALSE	FALSE	FALSE	FALSE	FALSE
3253	o.	Sir Henry Maynard	FALSE	FALSE	FALSE	FALSE	FALSE
3258		Sir Richard Meade	FALSE	FALSE	FALSE	FALSE	FALSE
3263	2nd	Philip Medows	FALSE	FALSE	FALSE	FALSE	FALSE
3265	1st	Joseph Easton Meeke	FALSE	FALSE	TRUE	FALSE	FALSE
3282		Edward Meredith of Landulph, Cornwall	FALSE	FALSE	FALSE	FALSE	FALSE
3287		John Merry, gov. of Hudson's Bay Company	FALSE	FALSE	FALSE	FALSE	FALSE
3294	2nd	Roger Metcalfe of London	FALSE	FALSE	FALSE	FALSE	FALSE
3295	o.	John Methuen, ld. chanc. of Ireland	FALSE	FALSE	TRUE	FALSE	FALSE
3305	e.	1st D. of Dorset	FALSE	FALSE	FALSE	FALSE	FALSE
3309	2nd	Robert Middleton of Linlithgow	FALSE	FALSE	FALSE	FALSE	FALSE
3313	1st	2nd Vct. Midleton	FALSE	FALSE	TRUE	FALSE	FALSE
3316	2nd	Sir Ralph Milbanke of Halnaby	FALSE	FALSE	FALSE	FALSE	FALSE
3324		Edward Riggs, gd.-dau. and h. of Edward Riggs, commissioner of revenue in Ireland	TRUE	FALSE	FALSE	FALSE	FALSE
3325		Cosimo Miller	FALSE	FALSE	FALSE	FALSE	FALSE
3328	2nd	John Miller of Drumlin, co.Clare	FALSE	FALSE	FALSE	FALSE	FALSE
3332	e.	Samuel Milles	FALSE	FALSE	FALSE	FALSE	FALSE
3334		Christopher Milles of Nackington, Kent, see Anne, Lady Astley	FALSE	FALSE	FALSE	FALSE	FALSE
3348	e.	1st E. of Portmore [S]	FALSE	FALSE	FALSE	FALSE	FALSE
3356	e.	Rev. William Mitchell	FALSE	FALSE	FALSE	FALSE	FALSE
3361	2nd	John Mitford of Exbury, Hants	FALSE	FALSE	FALSE	FALSE	FALSE
3363		Rev. George Moir of Peterhead	FALSE	FALSE	FALSE	FALSE	FALSE
3364		Rev. George Moir of Peterhead	FALSE	FALSE	FALSE	FALSE	FALSE
3368	7th	1st Vct. Molesworth [I] of Edlington, Yorks, and Breckdenstown, co.Dublin	FALSE	FALSE	FALSE	FALSE	FALSE
3369		William Molesworth of Wenbury, Devon.	FALSE	FALSE	FALSE	FALSE	FALSE
3370	e.	1st Vct. Molesworth [I] of Edlington, Yorks, and Breckdenstown, co. Dublin	FALSE	FALSE	FALSE	FALSE	FALSE
3371	e.	Sir John Molesworth of Pencarrow, Corn.	FALSE	FALSE	FALSE	FALSE	FALSE
3373		Sir Francis Molyneux (d. 1742) of Teversal, Notts	FALSE	FALSE	FALSE	FALSE	FALSE
3377	2nd	2nd E. of Arran [I]	FALSE	FALSE	FALSE	FALSE	FALSE
3379	1st	Robert Monckton	FALSE	FALSE	TRUE	FALSE	FALSE
3384	e.	Dr James Monro	FALSE	FALSE	FALSE	FALSE	FALSE
3386		George Monson of Broxbourne, Herts	TRUE	FALSE	FALSE	FALSE	FALSE
3387	e.	2nd B. Monson	FALSE	FALSE	FALSE	FALSE	FALSE
3390	1st	Hon. Sidney Wortley Montagu of Wortley, Yorks	FALSE	FALSE	TRUE	FALSE	FALSE
3391	o.	Edward and Ldy. Mary Wortley Montagu	FALSE	FALSE	FALSE	FALSE	FALSE
3392	o.	7th Vct. Montagu	FALSE	FALSE	FALSE	FALSE	FALSE
3394	e.	1st B. Beaulieu 1762 (later E. of Beaulieu)	FALSE	FALSE	FALSE	FALSE	FALSE
3395	e.	D. of Kingston	FALSE	FALSE	FALSE	FALSE	FALSE
3396		Edward Wortley Montagu (1713-76)	FALSE	FALSE	FALSE	FALSE	FALSE
3398	2nd	1st D. of Manchester	FALSE	FALSE	FALSE	FALSE	FALSE
3401	o.	12th E. of Eglinton [S]	FALSE	FALSE	FALSE	FALSE	FALSE
3402		10th E. of Pembroke by Kitty Hunter [his names anagrams of theirs]	FALSE	FALSE	FALSE	FALSE	TRUE
3404	o.	David de Montolieu, B. de St-Hippolite [Hypolite]	FALSE	FALSE	FALSE	FALSE	FALSE
3414		Thomas Moore of Glos.	FALSE	FALSE	FALSE	FALSE	FALSE
3415	1st	Dr John Moore	FALSE	FALSE	TRUE	FALSE	FALSE
3420	e.	James Moray, 13th Laird of Abercairny	FALSE	FALSE	FALSE	FALSE	FALSE
3421	e.	William, 12th Laird of Abercairny	FALSE	FALSE	FALSE	FALSE	FALSE
3422	2nd	3rd E. of Peterborough	FALSE	FALSE	FALSE	FALSE	FALSE
3424		William More of Edinburgh	FALSE	FALSE	FALSE	FALSE	FALSE
3426	o.	Robert More	FALSE	FALSE	FALSE	FALSE	FALSE
3429	e.	Evan Morgan of Philadelphia	FALSE	FALSE	FALSE	FALSE	FALSE
3433	e.	Humphry Morice of London	FALSE	FALSE	FALSE	FALSE	FALSE
3434	o.	Sir Nicholas Morice	FALSE	FALSE	FALSE	FALSE	FALSE
3436		Walter Morison, minster of Deskford, Banff.	FALSE	FALSE	FALSE	FALSE	FALSE
3440	e.	1st E. of Mornington [I]	FALSE	FALSE	FALSE	FALSE	FALSE
3441	1st	4th E. of Carlisle	FALSE	FALSE	FALSE	FALSE	FALSE
3442	1st	5th E. of Carlisle	FALSE	FALSE	FALSE	FALSE	FALSE
3446	4th	the architect Roger Morris as stated in Venn]	FALSE	FALSE	FALSE	FALSE	FALSE
3449	2nd	Lewis Morris of New York	FALSE	FALSE	FALSE	FALSE	FALSE
3452	e.	John Sawrey Morritt	FALSE	FALSE	FALSE	FALSE	FALSE
3456	1st	14th E. of Morton [S] (see James Douglas)	FALSE	FALSE	TRUE	FALSE	FALSE
3460	e.	Sir Edward Mostyn	FALSE	FALSE	FALSE	FALSE	FALSE
3461	e.	Sir Thomas Mostyn	FALSE	FALSE	FALSE	FALSE	FALSE
3462	e.	Sir Roger Mostyn	FALSE	FALSE	FALSE	FALSE	FALSE
3468	e.	1st Vct. Mountmorres [I]	FALSE	FALSE	FALSE	FALSE	FALSE
3472	e.	3rd E. of Bute [S]	FALSE	FALSE	FALSE	FALSE	FALSE
3474	e.	John Moyser of Beverley, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
3475		Patrick Muirhead, minister of Dysart, Fife	FALSE	FALSE	FALSE	FALSE	FALSE
3483	1st	4th E. of Dunmore [S]	FALSE	FALSE	TRUE	FALSE	FALSE
3484		Alexander Stewart, 6th E. of Galloway [S]	FALSE	FALSE	FALSE	FALSE	FALSE
3485		Rev. Thomas Murray	FALSE	FALSE	FALSE	FALSE	FALSE
3487		Sir Charles Murray of Stanhope	FALSE	FALSE	FALSE	FALSE	FALSE
3488		the diplomat John Murray (c.1714-75)	FALSE	FALSE	FALSE	FALSE	FALSE
3489	5th	1st D. of Atholl [S]	FALSE	FALSE	FALSE	FALSE	FALSE
3490	4th	Ld. George Murray	FALSE	FALSE	FALSE	FALSE	FALSE
3491		George Baillie of Mellerstain, Rox.	FALSE	FALSE	FALSE	FALSE	FALSE
3492	5th	4th B. Elibank [S]	FALSE	FALSE	FALSE	FALSE	FALSE
3493	1st	Sir Robert Murray of Clermont, Fife	FALSE	FALSE	FALSE	FALSE	FALSE
3495	2nd	5th Vct. Stormont [S]	FALSE	FALSE	FALSE	FALSE	FALSE
3498		Sir David Murray	FALSE	FALSE	FALSE	FALSE	FALSE
3499	o.	William Murray, Laird of Touchadam and Polmaise	FALSE	FALSE	FALSE	FALSE	FALSE
3501		5th B. Elibank [S]	FALSE	FALSE	FALSE	FALSE	TRUE
3503		William Murray, Laird of Touchadam and Polmaise	FALSE	FALSE	FALSE	FALSE	FALSE
3505		5th Vct. Stormont [S]	FALSE	FALSE	FALSE	FALSE	FALSE
3511	2nd	John Musters of Colwick Hall, Notts	FALSE	FALSE	FALSE	FALSE	FALSE
3512	o.	Richard Myddelton	FALSE	FALSE	FALSE	FALSE	FALSE
3513	1st	Thomas Mylne of Edinburgh	FALSE	FALSE	FALSE	FALSE	FALSE
3518		Devereux Mytton of Garth, Montgomery (who was b. 1725)	FALSE	FALSE	FALSE	FALSE	FALSE
3522		the titular 3rd Ld. Nairne	FALSE	FALSE	FALSE	FALSE	FALSE
3528	e.	Sir James Nasmyth	FALSE	FALSE	FALSE	FALSE	FALSE
3530		Frederic Nassau, d. 1845, illeg. s. of 4th E. of Rochford	FALSE	FALSE	FALSE	FALSE	FALSE
3535	e.	John Needham of London	FALSE	FALSE	FALSE	FALSE	FALSE
3540	e.	George Nelthorpe of Seacroft, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
3545	e.	Richard Aldworth	FALSE	FALSE	FALSE	FALSE	FALSE
3548	e.	Sir John Wynn	FALSE	FALSE	FALSE	FALSE	FALSE
3549		Newburgh	FALSE	FALSE	FALSE	FALSE	FALSE
3551	2nd	William Parker of Salford Priors, War	FALSE	FALSE	FALSE	FALSE	FALSE
3552	7th	Sir Richard Newdigate, 3rd Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
3553	2nd	William Newenham of Coolmore, co.Cork	FALSE	FALSE	FALSE	FALSE	FALSE
3556	e.	2nd E. of Bradford	FALSE	FALSE	FALSE	FALSE	FALSE
3559	o.	John Newsham of Chadsunt	FALSE	FALSE	FALSE	FALSE	FALSE
3561	e.	Henry Newton of Highley, Essex	FALSE	FALSE	FALSE	FALSE	FALSE
3562	o.	Sir John Newton	FALSE	FALSE	FALSE	FALSE	FALSE
3567		Norton Nicholls of London	FALSE	FALSE	FALSE	FALSE	FALSE
3573	e.	Rev. Joseph Gascoigne	FALSE	FALSE	FALSE	FALSE	FALSE
3574		Dr Josiah Nisbet of the Isle of Nevis, W. Indies, and Frances, née Herbert (who m. 2 1787 Horatio Nelson)	FALSE	FALSE	FALSE	FALSE	FALSE
3575	e.	William Nisbet of Dirleton	FALSE	FALSE	FALSE	FALSE	FALSE
3576	e.	4th E. of Nithsdale	FALSE	FALSE	FALSE	FALSE	FALSE
3583	3rd	3rd E. of Gainsborough	FALSE	FALSE	FALSE	FALSE	FALSE
3584	o.	1st Vct. Wentworth	FALSE	FALSE	FALSE	FALSE	FALSE
3586	2nd	Joseph Francis Nollekens, painter, of London	FALSE	FALSE	FALSE	FALSE	FALSE
3588		Ld. Thomas Howard	FALSE	FALSE	FALSE	FALSE	FALSE
3593		1st E. of Guilford, and half bro. of Frederick Ld. North (1732-92)	FALSE	FALSE	FALSE	FALSE	FALSE
3595	e.	2nd B. Guilford	FALSE	FALSE	FALSE	FALSE	FALSE
3596	e.	1st E. of Guilford	FALSE	FALSE	FALSE	FALSE	FALSE
3597	3rd	2nd E. of Guilford	FALSE	FALSE	FALSE	FALSE	FALSE
3600	e.	5th B. North	FALSE	FALSE	FALSE	FALSE	FALSE
3603	1st	Hon. Charles Compton of Eastbourne, Sx.	FALSE	FALSE	TRUE	FALSE	FALSE
3605	1st	1st E. of Northington	FALSE	FALSE	TRUE	FALSE	FALSE
3611	e.	Fletcher Norton (cr. B. Grantley 1782)	FALSE	FALSE	FALSE	FALSE	FALSE
3618	o.	Robert Nugent of Gosfield, Essex	FALSE	FALSE	FALSE	FALSE	FALSE
3619		1st E. Nugent [I]	FALSE	FALSE	FALSE	FALSE	FALSE
3623	e.	1st E. Harcourt	FALSE	FALSE	FALSE	FALSE	FALSE
3637	2nd	Richard O'Ferrall	FALSE	FALSE	FALSE	FALSE	FALSE
3639	2nd	John Offley	FALSE	FALSE	FALSE	FALSE	FALSE
3640	e.	Crewe Offley	FALSE	FALSE	FALSE	FALSE	FALSE
3647	3rd	Sir Theophilus Oglethorpe	FALSE	FALSE	TRUE	FALSE	FALSE
3648	2nd	Sir Theophilus Oglethorpe	FALSE	FALSE	FALSE	FALSE	FALSE
3651		2nd B. Tyrawley	FALSE	FALSE	FALSE	FALSE	TRUE
3652		Col. Henry O'Hara of Crebilly, Co. Antrim	FALSE	FALSE	FALSE	FALSE	FALSE
3657		Laurence Oliphant of Gask (cr. Ld. Oliphant [J] 1760)	TRUE	FALSE	FALSE	FALSE	FALSE
3658		Laurence Oliphant (d. 1792)	TRUE	FALSE	FALSE	FALSE	FALSE
3663	o.	John Olmius of Braintree	FALSE	FALSE	FALSE	FALSE	FALSE
3667		Harry Ord and nephew of Robert Ord, chief B. of Scottish exchequer	FALSE	FALSE	FALSE	FALSE	FALSE
3668	2nd	John Orde of Morpeth, Northumb.	FALSE	FALSE	FALSE	FALSE	FALSE
3673	o.	2nd E. of Orford	FALSE	FALSE	FALSE	FALSE	FALSE
3674		Samuel Rolle of Petrockstow, Devon	FALSE	FALSE	FALSE	FALSE	FALSE
3675		Louis Butler, an Irishman in the service of the Austrian army	FALSE	FALSE	FALSE	FALSE	FALSE
3676	1st	Thomas, E. of Ossory	FALSE	FALSE	TRUE	FALSE	FALSE
3681		Rev. John Wickins of Petworth, Sx	FALSE	FALSE	FALSE	FALSE	FALSE
3684	2nd	Sir Danvers Osborn, 3rd Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
3688	e.	4th E. Tankerville	FALSE	FALSE	FALSE	FALSE	FALSE
3691		Richard Ottley and gd.-s. of Sir William Young	FALSE	FALSE	FALSE	FALSE	FALSE
3697		Sir Adolphus Oughton of Tachbrook, War	FALSE	FALSE	FALSE	FALSE	TRUE
3701	yr.	Sir George Oxenden, 5th Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
3702	e.	Sir George Oxenden	FALSE	FALSE	FALSE	FALSE	FALSE
3705	3rd	1st E. of Uxbridge	FALSE	FALSE	FALSE	FALSE	FALSE
3708		James Paine (1717-89), whom he first served as clerk of works	FALSE	FALSE	FALSE	FALSE	FALSE
3710		7th E. of Abercorn [S]	FALSE	FALSE	FALSE	FALSE	FALSE
3711		William Palgrave, phys. of Ipswich	FALSE	FALSE	FALSE	FALSE	FALSE
3717	o.	Hon. Henry Temple	FALSE	FALSE	FALSE	FALSE	FALSE
3721	5th	2nd E. of Panmure [S]	FALSE	FALSE	FALSE	FALSE	FALSE
3723		Thomas Panton of Newmarket, Cambs	FALSE	FALSE	FALSE	FALSE	FALSE
3727		Philip Papillon of London	FALSE	FALSE	FALSE	FALSE	FALSE
3728	yst.	William Parker of Salford Priors, War	FALSE	FALSE	FALSE	FALSE	FALSE
3730	o.	Thomas, 1st B. Parker, cr. E. of Macclesfield 1721	FALSE	FALSE	TRUE	FALSE	FALSE
3731	1st	John Parker of North Moulton and Boringdon, Dev.	FALSE	FALSE	TRUE	FALSE	FALSE
3737	yr.	3rd E. of Macclesfield	FALSE	FALSE	FALSE	FALSE	FALSE
3742	o.	Sir John Parnell, 1st Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
3747		a celebrated blind Welsh harpist	FALSE	FALSE	FALSE	FALSE	FALSE
3751		a London tailor	FALSE	FALSE	FALSE	FALSE	FALSE
3760		John Paston of Norfolk	FALSE	FALSE	FALSE	FALSE	FALSE
3762		John Patch, surgeon in Exeter	FALSE	FALSE	FALSE	FALSE	FALSE
3769		a presbyterian parson in Renfrew	FALSE	FALSE	FALSE	FALSE	FALSE
3770		Henry Patteson	FALSE	FALSE	FALSE	FALSE	FALSE
3774		Sir Onesiphorus Paul	FALSE	FALSE	FALSE	FALSE	FALSE
3781	2nd	Ralph Payne, ch. justice of St Kitts	FALSE	FALSE	FALSE	FALSE	FALSE
3782	e.	Sir James Peachey, 4th Bt. (cr. B. Selsey 1794)	FALSE	FALSE	FALSE	FALSE	FALSE
3784		Gen. Edward Pearce	FALSE	FALSE	FALSE	FALSE	FALSE
3785		Thomas Pearse of Tower Hill, London, who was MP 1722-41 and d. 1743	FALSE	FALSE	FALSE	FALSE	FALSE
3788	e.	Henry Peirse (d. 1759) of Bedale, Yorks	FALSE	FALSE	FALSE	FALSE	FALSE
3790	e.	Francis Anderson of Manby, Lincs	FALSE	FALSE	FALSE	FALSE	FALSE
3792		Thomas Pelham of Stanmer, Sx.	FALSE	FALSE	FALSE	FALSE	FALSE
3793	e.	2nd B. Pelham of Stanmer, Sx. (cr. E.of Chichester 1801)	FALSE	FALSE	FALSE	FALSE	FALSE
3795	3rd	2nd D. of Newcastle	FALSE	FALSE	FALSE	FALSE	FALSE
3799		9th E. of Pembroke	FALSE	FALSE	FALSE	FALSE	FALSE
3801	1st	Thomas Penn	FALSE	FALSE	TRUE	FALSE	FALSE
3805	1st	Richard Pennant of Liverpool, gd.-s. of Edward Pennant, Chief Justice of Jamaica	FALSE	FALSE	TRUE	FALSE	FALSE
3809	o.	Thomas Penrose, poet	FALSE	FALSE	FALSE	FALSE	FALSE
3810	e.	Henry Penton of Winchester, Hants	FALSE	FALSE	FALSE	FALSE	FALSE
3811		Michael Pepper of Stanstead Thele and Bigons, Great Dunmow, Essex	FALSE	FALSE	FALSE	FALSE	FALSE
3812		William Pepys, banker	FALSE	FALSE	FALSE	FALSE	FALSE
3813		Sir John Perceval, 3rd Bt. of Burton, Co. Cork	FALSE	FALSE	FALSE	FALSE	FALSE
3814	yr.	William Perceval	FALSE	FALSE	FALSE	FALSE	FALSE
3815	2nd	1st D. of Northumberland	FALSE	FALSE	FALSE	FALSE	FALSE
3821		James Perrott of Northleigh, Oxon.	FALSE	FALSE	FALSE	FALSE	FALSE
3830	e.	4th E. of Perth [S] (cr. D. of Perth [J] 1690)	FALSE	FALSE	FALSE	FALSE	FALSE
3831	o.	Rev. William Pery, Bp. of Limerick (cr. B. Glentworth [I] 1790)	FALSE	FALSE	FALSE	FALSE	FALSE
3832		1st Vct. Mordaunt	FALSE	FALSE	FALSE	FALSE	FALSE
3833		John Peters of London	FALSE	FALSE	FALSE	FALSE	FALSE
3834		Mr Domville of Ireland	FALSE	FALSE	FALSE	FALSE	TRUE
3835		Matthew Peters, seedsman of Freshwater, Isle of Wight	FALSE	FALSE	FALSE	FALSE	FALSE
3836		Richard and Sarah Peterson	FALSE	FALSE	FALSE	FALSE	FALSE
3843		Sir Sewster Peyton	FALSE	FALSE	FALSE	FALSE	FALSE
3848	e.	William Phillipps of Garendon, Leics	FALSE	FALSE	FALSE	FALSE	FALSE
3849	e.	Sir John Philipps	FALSE	FALSE	FALSE	FALSE	FALSE
3852	o.	Sir John Philipps	FALSE	FALSE	FALSE	FALSE	FALSE
3867		Robert Pigott of Chetwynd, Salop., and Chesterton, Hunts	FALSE	FALSE	FALSE	FALSE	FALSE
3870	e.	Sir Lyon Pilkington	FALSE	FALSE	FALSE	FALSE	FALSE
3880		John Salusbury of Bachycraig, Flint.	FALSE	FALSE	FALSE	FALSE	FALSE
3882		Thomas Pitt, later 1st B. Camelford	FALSE	FALSE	FALSE	FALSE	FALSE
3883		Wales 1751-2	FALSE	FALSE	FALSE	FALSE	FALSE
3884		Wales	FALSE	FALSE	FALSE	FALSE	FALSE
3886	e.	George Pitt of Stratfield Saye, Hants	FALSE	FALSE	FALSE	FALSE	FALSE
3887	3rd	George Pitt of Stratfield Saye	FALSE	FALSE	TRUE	FALSE	FALSE
3888		Sir Henry Atkins, 4th Bt.	FALSE	FALSE	FALSE	FALSE	FALSE
3889	o.	Thomas Pitt	FALSE	FALSE	FALSE	FALSE	FALSE
3890		Thomas Pitt (cr. B. Camelford 1784)	FALSE	FALSE	FALSE	FALSE	FALSE
3893	4th	Rev. James Playfair of Angus	FALSE	FALSE	FALSE	FALSE	FALSE
3898	7th	William Ignatius Plowden of Plowden Hall, Salop	FALSE	FALSE	FALSE	FALSE	FALSE
3899		Edmund Plowden of Plowden Hall, Salop	FALSE	FALSE	FALSE	FALSE	FALSE
3908		the sculptor G.B. Plura who was working in Bath in 1752	FALSE	FALSE	FALSE	FALSE	FALSE
3909	e.	4th E. of Plymouth	FALSE	FALSE	FALSE	FALSE	FALSE
3910	e.	Rev. Thomas Pocock of Danbury, Essex	FALSE	FALSE	FALSE	FALSE	FALSE
3911	e.	Adml. Sir George Pocock	FALSE	FALSE	FALSE	FALSE	FALSE
3914		Richard Pococke LLB of Southampton	FALSE	FALSE	FALSE	FALSE	FALSE
3919	e.	1st B. Leominster	FALSE	FALSE	FALSE	FALSE	FALSE
3924	1st	1st B. Ponsonby (cr. E. of Bessborough [I] 1739)	FALSE	FALSE	TRUE	FALSE	FALSE
3925	e.	John Ponsonby	FALSE	FALSE	FALSE	FALSE	FALSE
3927		George Webb Poore of Devizes, Wilts	FALSE	FALSE	FALSE	FALSE	FALSE
3931	o.	James Porten, merchant of Putney, uncle of Edward Gibbon	FALSE	FALSE	FALSE	FALSE	FALSE
3935		Benjamin Porter of London	FALSE	FALSE	FALSE	FALSE	FALSE
3938		1st D. of Portland	FALSE	FALSE	FALSE	FALSE	FALSE
3948	2nd	1st E. Poulett, and twin bro. of John, 2nd E. Poulett	FALSE	FALSE	FALSE	FALSE	FALSE
3949	3rd	1st E. Poulett	FALSE	FALSE	FALSE	FALSE	FALSE
3957	e.	1st E. of Powis	FALSE	FALSE	FALSE	FALSE	FALSE
3958	3rd	2nd D. of Bolton	FALSE	FALSE	FALSE	FALSE	FALSE
3961		Deane Poyntz	FALSE	FALSE	FALSE	FALSE	TRUE
3965		Sir Henry Brooke	FALSE	FALSE	FALSE	FALSE	FALSE
3969		10th Vct. Gormanston [I]	FALSE	FALSE	FALSE	FALSE	FALSE
3975		Col. Charles Price	FALSE	FALSE	FALSE	FALSE	FALSE
3977		Uvedale Tomkyns Price of Foxley, Herefs	FALSE	FALSE	FALSE	FALSE	FALSE
3979	e.	Robert Price of Foxley, Herefs	FALSE	FALSE	FALSE	FALSE	FALSE
3981	1st	Robert Price of Foxley, Herefs	FALSE	FALSE	TRUE	FALSE	FALSE
3982	e.	Robert Price of Foxley, Herefs	FALSE	FALSE	FALSE	FALSE	FALSE
