index	text	travelIndex	place	tourIndex	forced	parent	travelEndDay	travelEndYear	travelEndMonth	travelStartDay	travelStartYear	travelStartMonth	lng	lat	tourEndTo	tourEndFrom	tourEndRange	tourStartTo	tourStartFrom	tourStartRange
73	Florence (24 Nov. 1785-1 Jan. 1786)	1	Florence	1	FALSE		1	1786	1	24	1785	11	11.2480006	43.7710332	1786	1786	FALSE	1785	1785	FALSE
73	Pisa (Jan.)	2	Pisa	1	FALSE		0	1786	1	0	1786	1	10.4016888	43.7228386						
73	Rome (by 18 Jan.-Mar.)	3	Rome	1	FALSE		0	1786	3	18	1786	1	12.4801802	41.8723889						
73	Rome	1	Rome	2	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1793	1793	FALSE	1792	1792	FALSE
73	Naples (by Dec. 1792-winter 1792-3)	2	Naples	2	FALSE		0	1792	0	0	1792	12	14.2681244	40.8517746						
73	Rome (-Apr. 1793)	3	Rome	2	FALSE		0	1793	4	0	1793	4	12.4801802	41.8723889						
73	Venice (7-11 May)	4	Venice	2	FALSE		11	1793	5	7	1793	5	12.3155151	45.4408474						
73	Naples (d. 7 Oct.)	5	Naples	2	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
74	"Venice (18 May-14 Jun.: with Lord Elgin, Henry Compton, Peter 'Vernei' ,, 'Fenderico Copper' ,,,George Mier; ASV IS 758)"	1	Venice	1	FALSE		14	1757	6	18	1757	5	12.3155151	45.4408474	1757	1757	FALSE	1757	1757	FALSE
75				1											1731	1731	FALSE	1731	1731	FALSE
75	Brescia (10 Jul. 1750)	1	Brescia	2	FALSE		10	1750	7	10	1750	7	10.2118019	45.5415526	1751	1751	FALSE	1750	1750	FALSE
75				3											1757	1757	FALSE	1756	1756	FALSE
76				1											1739	1739	FALSE	1738	1738	FALSE
76	Padua (14 Jun.; Brown 2019)	1	Padua	2	FALSE		14	1746	6	14	1746	6	11.8767611	45.4064349	1746	1746	FALSE	1746	1746	FALSE
77	"Padua (20 Dec.: 'Andersone, W. Scotus'; Brown 1648)"	1	Padua	1	FALSE		20	1719	12	20	1719	12	11.8767611	45.4064349	1719	1719	FALSE	1719	1719	FALSE
78	"Florence (Jul.: received by Alexander Drummond on his arrival in Florence; Drummond, Travels)"	1	Florence	1	FALSE		0	1744	7	0	1744	7	11.2480006	43.7710332	1744	1744	FALSE	1744	1744	FALSE
78	"Capua (20 Apr.: Capt. Anderson with Lord Tufton,others; ASN CRA 1257)"	1	Capua	2	FALSE		20	1753	4	20	1753	4	14.2130486	41.1061258	1753	1753	FALSE	1753	1753	FALSE
78	"Genoa (arr. 8 Mar.: travelling from Nice, with Schutz,Legh; Farington jnl.MSS)"	1	Genoa	3	FALSE		0	0	0	0	0	0	8.946256	44.4056499	1765	1765	FALSE	1765	1765	FALSE
78	Pisa (7 Jan.; Cochrane jnl.MSS)	1	Pisa	4	FALSE		7	1795	1	7	1795	1	10.4016888	43.7228386	1795	1795	FALSE	1795	1795	FALSE
79	Rome (by Apr.-Jul.-)	1	Rome	1	FALSE		0	1735	7	0	1735	4	12.4801802	41.8723889	1735	1735	FALSE	1735	1735	FALSE
80	Naples (3 Jan.: with his wife; Martin jnl.MSS)	1	Naples	1	FALSE		3	1764	1	3	1764	1	14.2681244	40.8517746	1764	1764	FALSE	1764	1764	FALSE
81	Bologna (Nov. 1766)	1	Bologna	1	FALSE		0	1766	11	0	1766	11	11.3426163	44.494887	1767	1767	FALSE	1766	1766	FALSE
81	Turin (Oct.)	2	Turin	1	FALSE		0	1766	10	0	1766	10	7.6868565	45.070312						
81	Rome (Nov.)	3	Rome	1	FALSE		0	1766	11	0	1766	11	12.4801802	41.8723889						
81	Naples (Dec. 1766-Jan. 1767)	4	Naples	1	FALSE		0	1767	1	0	1766	12	14.2681244	40.8517746						
81	Rome (Mar.-Apr.)	5	Rome	1	FALSE		0	1767	4	0	1767	3	12.4801802	41.8723889						
81	Venice (May)	6	Venice	1	FALSE		0	1767	5	0	1767	5	12.3155151	45.4408474						
81	Padua (Jun.)	7	Padua	1	FALSE		0	1767	6	0	1767	6	11.8767611	45.4064349						
82	Rome (by 9 Dec. 1728-Oct. 1730)	1	Rome	1	FALSE		0	1730	10	9	1728	12	12.4801802	41.8723889	1731	1731	FALSE	1728	1728	FALSE
82	Naples	2	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
82	Florence (-by 1 Sep. 1731)	3	Florence	1	FALSE		1	1731	9	1	1731	9	11.2480006	43.7710332						
83	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1794	1794	FALSE	1794	1794	FALSE
83	Venice (1-28 May)	2	Venice	1	FALSE		28	1794	5	1	1794	5	12.3155151	45.4408474						
84	Florence (-by 16 Dec. 1737)	1	Florence	1	FALSE		16	1737	12	16	1737	12	11.2480006	43.7710332	1738	1738	FALSE	1737	1737	FALSE
84	Rome (by 8 Mar. 1738-Apr.)	2	Rome	1	FALSE		0	1738	4	8	1738	3	12.4801802	41.8723889						
84	Siena	3	Siena	1	FALSE		0	0	0	0	0	0	11.3307574	43.318809						
84	Turin (by 23 Apr.)	4	Turin	1	FALSE		23	1738	4	23	1738	4	7.6868565	45.070312						
86	Padua (13 Feb. 1713)	1	Padua	1	FALSE		13	1713	2	13	1713	2	11.8767611	45.4064349	1713	1713	FALSE	1713	1713	FALSE
86	Venice (17 Feb.)	2	Venice	1	FALSE		17	1713	2	17	1713	2	12.3155151	45.4408474						
86	Naples (22 May-10 Jun.)	3	Naples	1	FALSE		10	1713	6	22	1713	5	14.2681244	40.8517746						
86	Rome (Jun.)	4	Rome	1	FALSE		0	1713	6	0	1713	6	12.4801802	41.8723889						
86	Genoa	5	Genoa	1	FALSE		0	0	0	0	0	0	8.946256	44.4056499						
86	Turin (Aug.)	6	Turin	1	FALSE		0	1713	8	0	1713	8	7.6868565	45.070312						
87	"Leghorn (subscriber to Mrs Barry's Maria, a Persian Slave)"	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1790	1790	FALSE	1790	1790	FALSE
87	Florence (5 Jun.)	1	Florence	2	FALSE		5	1796	6	5	1796	6	11.2480006	43.7710332	1796	1796	FALSE	1796	1796	FALSE
87	Pisa (16 Jun.)	2	Pisa	2	FALSE		16	1796	6	16	1796	6	10.4016888	43.7228386						
87	Venice	3	Venice	2	FALSE		0	0	0	0	0	0	12.3155151	45.4408474						
89	Rome (by 15 Apr.)	1	Rome	1	FALSE		15	1772	4	15	1772	4	12.4801802	41.8723889	1772	1772	FALSE	1772	1772	FALSE
90	"Leghorn (Apr.; HMC Buccleuch {Montagu Ho.}, 2ii:692)"	1	Leghorn	1	FALSE		0	1704	4	0	1704	4	10.416111	43.520833	1704	1704	FALSE	1704	1704	FALSE
91	Padua (by 15 Sep. 1724)	2	Padua	1	FALSE		15	1724	9	15	1724	9	11.8767611	45.4064349	1725	1725	FALSE	1724	1724	FALSE
91	Rome (-4 Apr. 1725)	3	Rome	1	FALSE		4	1725	4	4	1725	4	12.4801802	41.8723889						
91	Naples (Apr.-May)	4	Naples	1	FALSE		0	1725	5	0	1725	4	14.2681244	40.8517746						
91	Rome (-21 May)	5	Rome	1	FALSE		21	1725	5	21	1725	5	12.4801802	41.8723889						
91	Florence	6	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
92	Florence (17 Nov.)	2	Florence	1	FALSE		17	1788	11	17	1788	11	11.2480006	43.7710332	1789	1789	FALSE	1788	1788	FALSE
92	Rome (8 Dec. 1788)	3	Rome	1	FALSE		8	1788	12	8	1788	12	12.4801802	41.8723889						
92	Venice (18 May 1789)	4	Venice	1	FALSE		18	1789	5	18	1789	5	12.3155151	45.4408474						
93	Verona (29-31 Jul.)	1	Verona	1	FALSE		31	1796	7	29	1796	7	10.9916215	45.4383842	1796	1796	FALSE	1796	1796	FALSE
93	Leghorn	2	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833						
93	Verona (4-6 Nov.)	3	Verona	1	FALSE		0	0	0	4	1796	11	10.9916215	45.4383842						
94	Turin (Feb.)	1	Turin	1	FALSE		0	1713	2	0	1713	2	7.6868565	45.070312	1713	1713	FALSE	1713	1713	FALSE
94	Venice	2	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474						
95	"Turin (betw. Oct. 1739,Sep. 1740; Spence Letters, 421)"	1	Turin	1	FALSE		0	0	0	0	0	0	7.6868565	45.070312	1740	1739	TRUE	1740	1739	TRUE
96	"Capua (19 Feb.: 'Anstruther Capnno della Guardie di S.M. Brittanica' with the Count,Countess Mahony; ASN CRA 1259)"	1	Capua	1	FALSE		19	1774	2	19	1774	2	14.2130486	41.1061258	1774	1774	FALSE	1774	1774	FALSE
98	"Rome (Dec.; Parker letters MSS, B2070, 2 Dec. 1782)"	1	Rome	1	FALSE		0	1782	12	0	1782	12	12.4801802	41.8723889	1782	1782	FALSE	1782	1782	FALSE
99	Naples	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1720	1720	FALSE	1715	1715	FALSE
100	Florence (Jan. 1764)	1	Florence	1	FALSE		0	1764	1	0	1764	1	11.2480006	43.7710332	1765	1765	FALSE	1764	1764	FALSE
100	Rome (Feb.)	2	Rome	1	FALSE		0	1764	2	0	1764	2	12.4801802	41.8723889						
100	Naples (7 Mar.)	3	Naples	1	FALSE		7	1764	3	7	1764	3	14.2681244	40.8517746						
100	Rome (May-Aug.)	4	Rome	1	FALSE		0	1764	8	0	1764	5	12.4801802	41.8723889						
100	Bologna (Aug.)	5	Bologna	1	FALSE		0	1764	8	0	1764	8	11.3426163	44.494887						
100	Florence (Sep.-Nov.)	6	Florence	1	FALSE		0	1764	11	0	1764	9	11.2480006	43.7710332						
100	Naples (by 27 Nov. 1764-Apr. 1765)	7	Naples	1	FALSE		0	1765	4	27	1764	11	14.2681244	40.8517746						
101	Venice (-26 Oct. 1792)	1	Venice	1	FALSE		26	1792	10	26	1792	10	12.3155151	45.4408474	1793	1793	FALSE	1792	1792	FALSE
101	Naples (winter 1792-3)	2	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
101	Venice (5-11 May 1793)	3	Venice	1	FALSE		11	1793	5	5	1793	5	12.3155151	45.4408474						
102	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1731	1731	FALSE	1731	1731	FALSE
102	Leghorn (Mar.)	2	Leghorn	1	FALSE		0	1731	3	0	1731	3	10.416111	43.520833						
103	Florence	1	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332	1752	1752	FALSE	1751	1751	FALSE
104	"Venice (betw. 26 Apr.-10 May: 'Mr,Miss Arbuthnot'; Grey jnl.MSS 2)"	1	Venice	1	FALSE		0	0	0	0	0	0	12.3155151	45.4408474	1788	1788	FALSE	1788	1788	FALSE
104	"Rome (Jul.; The Oracle, 21 Jul.)"	1	Rome	2	FALSE		0	1794	7	0	1794	7	12.4801802	41.8723889	1794	1794	FALSE	1794	1794	FALSE
105	Rome (Feb.)	1	Rome	1	FALSE		0	1768	2	0	1768	2	12.4801802	41.8723889	1768	1768	FALSE	1768	1768	FALSE
105	Venice (20 Aug.-7 Sep.)	2	Venice	1	FALSE		7	1768	9	20	1768	8	12.3155151	45.4408474						
105	Florence (Sep.-Oct.)	3	Florence	1	FALSE		0	1768	10	0	1768	9	11.2480006	43.7710332						
106	"Rome (4 Jan.: attended the Jacobite Lodge; Hughan, 18)"	1	Rome	1	FALSE		4	1736	1	4	1736	1	12.4801802	41.8723889	1736	1736	FALSE	1736	1736	FALSE
107	Milan (Feb.)	1	Milan	1	FALSE		0	1712	2	0	1712	2	9.1859243	45.4654219	1712	1712	FALSE	1712	1712	FALSE
107	Turin (Feb.)	2	Turin	1	FALSE		0	1712	2	0	1712	2	7.6868565	45.070312						
107	Genoa (9 Apr.)	3	Genoa	1	FALSE		9	1712	4	9	1712	4	8.946256	44.4056499						
108	Rome (Nov. 1756)	1	Rome	1	FALSE		0	1756	11	0	1756	11	12.4801802	41.8723889	1757	1757	FALSE	1756	1756	FALSE
108	"Venice (May 1757-7 Jun.,,30 Jun.-6 Jul.)"	2	Venice	1	FALSE		7	1757	6	0	1757	5	12.3155151	45.4408474						
109	Venice (21 Oct.-1 Nov.)	1	Venice	1	FALSE		1	1791	11	21	1791	10	12.3155151	45.4408474	1791	1791	FALSE	1791	1791	FALSE
109	Bologna (Nov.)	2	Bologna	1	FALSE		0	1791	11	0	1791	11	11.3426163	44.494887						
109	Florence (d. 21 Nov.)	3	Florence	1	FALSE		0	0	0	0	0	0	11.2480006	43.7710332						
110	Florence (11 Jul. 1732)	1	Florence	1	FALSE		11	1732	7	11	1732	7	11.2480006	43.7710332	1733	1733	FALSE	1732	1732	FALSE
110	Naples (Feb. 1733)	2	Naples	1	FALSE		0	1733	2	0	1733	2	14.2681244	40.8517746						
110	Florence (by Apr.)	3	Florence	1	FALSE		0	1733	4	0	1733	4	11.2480006	43.7710332						
111	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1740	1740	FALSE	1726	1726	FALSE
112				1											1764	1764	FALSE	1763	1763	FALSE
113	Teramo	1	Teramo	1	FALSE		0	0	0	0	0	0	13.6986639	42.6611431	1765	1765	FALSE	1765	1765	FALSE
113	Chieti	2	Chieti	1	FALSE		0	0	0	0	0	0	14.1635845	42.347886						
114	"Rome ('Filippo Arghir/Arger, Inglese Protestante Pittore', aged 25 in 1774, living in the Via Babuino; AVR SA, S.Maria del Popolo)"	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1778	1778	FALSE	1774	1774	FALSE
115	Padua (24 Mar.)	1	Padua	1	FALSE		24	1701	3	24	1701	3	11.8767611	45.4064349	1701	1701	FALSE	1701	1701	FALSE
115	Rome (Apr.-May/Jun.)	2	Rome	1	FALSE		0	1701	5	0	1701	4	12.4801802	41.8723889						
115	Genoa (5 May)	1	Genoa	2	FALSE		5	1711	5	5	1711	5	8.946256	44.4056499	1711	1711	FALSE	1711	1711	FALSE
115	Leghorn (15 Feb.)	1	Leghorn	3	FALSE		15	1712	2	15	1712	2	10.416111	43.520833	1712	1712	FALSE	1712	1712	FALSE
115	Florence (Feb.)	2	Florence	3	FALSE		0	1712	2	0	1712	2	11.2480006	43.7710332						
115	Venice (Feb.)	3	Venice	3	FALSE		0	1712	2	0	1712	2	12.3155151	45.4408474						
115	Milan	4	Milan	3	FALSE		0	0	0	0	0	0	9.1859243	45.4654219						
115	Turin	5	Turin	3	FALSE		0	0	0	0	0	0	7.6868565	45.070312						
116	Venice (21 Oct.)	2	Venice	1	FALSE		21	1789	10	21	1789	10	12.3155151	45.4408474	1790	1790	FALSE	1789	1789	FALSE
116	Rome (Nov. 1789)	3	Rome	1	FALSE		0	1789	11	0	1789	11	12.4801802	41.8723889						
116	Naples (winter- Apr. 1790)	4	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
116	Florence (May)	5	Florence	1	FALSE		0	1789	5	0	1789	5	11.2480006	43.7710332						
116	Leghorn	6	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833						
118	Turin (27-29 Sep. 1790)	2	Turin	1	FALSE		29	1790	9	27	1790	9	7.6868565	45.070312	1791	1791	FALSE	1790	1790	FALSE
118	Milan (1-3 Oct.)	3	Milan	1	FALSE		13	1790	10	1	1790	10	9.1859243	45.4654219						
118	Parma (5 Oct.)	4	Parma	1	FALSE		5	1790	10	5	1790	10	10.3279036	44.801485						
118	Modena (6 Oct.)	5	Modena	1	FALSE		6	1790	10	6	1790	10	10.9200867	44.6488366						
118	Bologna (6-8 Oct.)	6	Bologna	1	FALSE		0	0	0	6	1790	10	11.3426163	44.494887						
118	Florence (10-12 Oct.)	7	Florence	1	FALSE		12	1790	10	10	1790	10	11.2480006	43.7710332						
118	Siena (12 Oct.)	8	Siena	1	FALSE		12	1790	10	12	1790	10	11.3307574	43.318809						
118	Rome (16 Oct.-12 Mar. 1791)	9	Rome	1	FALSE		12	1791	3	16	1790	10	12.4801802	41.8723889						
118	Naples (16 Mar.-1 Apr.)	10	Naples	1	FALSE		1	1791	4	16	1791	3	14.2681244	40.8517746						
118	Sicily	11	Sicily	1	FALSE		0	0	0	0	0	0	14.0153557	37.5999938						
118	(3 Apr.-6 May)	12	Italy	1	TRUE		6	1791	5	3	1791	4	12.56738	41.87194						
118	Tropea (10 May)	13	Tropea	1	FALSE		10	1791	5	10	1791	5	15.8972233	38.6769938						
118	Paestum (14 May)	14	Paestum	1	FALSE		14	1791	5	14	1791	5	15.0071628	40.4231513						
118	Naples (16-18 May)	15	Naples	1	FALSE		18	1791	5	16	1791	5	14.2681244	40.8517746						
118	Rome (21-26 May)	16	Rome	1	FALSE		26	1791	5	21	1791	5	12.4801802	41.8723889						
118	Spoleto	17	Spoleto	1	FALSE		0	0	0	0	0	0	12.7344664	42.7305146						
118	Foligno (27 May)	18	Foligno	1	FALSE		27	1791	5	27	1791	5	12.7014749	42.9508683						
118	Perugia (28 May)	19	Perugia	1	FALSE		28	1791	5	28	1791	5	12.3908279	43.1107168						
118	Florence (30 May)	20	Florence	1	FALSE		30	1791	5	30	1791	5	11.2480006	43.7710332						
118	Pisa (4 Jun.)	21	Pisa	1	FALSE		4	1791	6	4	1791	6	10.4016888	43.7228386						
118	Leghorn (5 Jun.)	22	Leghorn	1	FALSE		5	1791	6	5	1791	6	10.416111	43.520833						
118	Genoa (10-15 Jun.)	23	Genoa	1	FALSE		15	1791	6	10	1791	6	8.946256	44.4056499						
118	Parma (22 Jun.)	24	Parma	1	FALSE		22	1791	6	22	1791	6	10.3279036	44.801485						
118	Mantua (23 Jun.)	25	Mantua	1	FALSE		23	1791	6	23	1791	6	10.7913751	45.1564168						
118	Vicenza (25 Jun.)	26	Vicenza	1	FALSE		25	1791	6	25	1791	6	11.5354214	45.5454787						
118	Padua (26 Jun.)	27	Padua	1	FALSE		26	1791	6	26	1791	6	11.8767611	45.4064349						
118	Venice (28 Jun.-1 Jul.)	28	Venice	1	FALSE		1	1791	7	28	1791	6	12.3155151	45.4408474						
119	Italy (Dec. 1781-Feb. 1782)	2	Italy	1	FALSE		0	1782	2	0	1781	12	12.56738	41.87194	1782	1782	FALSE	1781	1781	FALSE
119	Parma	1	Parma	2	FALSE		0	0	0	0	0	0	10.3279036	44.801485	1788	1788	FALSE	1788	1788	FALSE
119	Cento	2	Cento	2	FALSE		0	0	0	0	0	0	11.2908156	44.7315319						
119	Venice (by 17 Oct.)	3	Venice	2	FALSE		17	1788	10	17	1788	10	12.3155151	45.4408474						
119	Bologna (by mid-Nov.)	4	Bologna	2	FALSE		0	1788	11	0	1788	11	11.3426163	44.494887						
120	Genoa (Apr. 1770)	1	Genoa	1	FALSE		0	1770	4	0	1770	4	8.946256	44.4056499	1770	1770	FALSE	1770	1770	FALSE
120	Leghorn (May)	2	Leghorn	1	FALSE		0	1770	5	0	1770	5	10.416111	43.520833						
120	Florence (by 19 May)	3	Florence	1	FALSE		19	1770	5	19	1770	5	11.2480006	43.7710332						
120	Rome (by Jul.-Aug.)	4	Rome	1	FALSE		0	1770	8	0	1770	7	12.4801802	41.8723889						
121	Mantua	1	Mantua	1	FALSE		0	0	0	0	0	0	10.7913751	45.1564168	1796	1796	FALSE	1796	1796	FALSE
121	"Verona (15-16 Jul.: with Capts. Smart, Robins,'Bidesard',; ASV IS 783)"	2	Verona	1	FALSE		16	1796	7	15	1796	7	10.9916215	45.4383842						
122	Florence (Feb.)	1	Florence	1	FALSE		0	1755	2	0	1755	2	11.2480006	43.7710332	1755	1755	FALSE	1755	1755	FALSE
122	Siena (Feb.)	2	Siena	1	FALSE		0	1755	2	0	1755	2	11.3307574	43.318809						
122	Rome	3	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889						
123	Siena	2	Siena	1	FALSE		0	0	0	0	0	0	11.3307574	43.318809	1793	1793	FALSE	1792	1792	FALSE
123	Turin (Nov. 1792)	3	Turin	1	FALSE		0	1792	11	0	1792	11	7.6868565	45.070312						
123	Milan	4	Milan	1	FALSE		0	0	0	0	0	0	9.1859243	45.4654219						
123	Pisa	5	Pisa	1	FALSE		0	0	0	0	0	0	10.4016888	43.7228386						
123	Padua	6	Padua	1	FALSE		0	0	0	0	0	0	11.8767611	45.4064349						
123	Florence (Mar. 1793)	7	Florence	1	FALSE		0	1793	3	0	1793	3	11.2480006	43.7710332						
123	Venice (May-Aug.)	8	Venice	1	FALSE		0	1793	8	0	1793	5	12.3155151	45.4408474						
123	Ferrara	9	Ferrara	1	FALSE		0	0	0	0	0	0	11.619787	44.8381237						
124	"Padua (16 Nov.-: received his doctorate at Padua University on 17 Jan. 1715; Brown 1445,Morpurgo, 73)"	1	Padua	1	FALSE		0	1714	1	16	1714	11	11.8767611	45.4064349	1715	1715	FALSE	1714	1714	FALSE
126	Leghorn (6-25 Dec. 1795)	2	Leghorn	1	FALSE		25	1795	12	6	1795	12	10.416111	43.520833	1798	1798	FALSE	1795	1795	FALSE
126	Rome (Jan.-25 Feb. 1796)	3	Rome	1	FALSE		25	1796	2	0	1796	1	12.4801802	41.8723889						
126	Naples (8 Mar.-Apr.)	4	Naples	1	FALSE		0	1796	4	8	1796	3	14.2681244	40.8517746						
126	Rome (May 1796-Feb. 1797)	5	Rome	1	FALSE		0	1797	2	0	1796	5	12.4801802	41.8723889						
126	Naples (24 Feb.-Jun.)	6	Naples	1	FALSE		0	1797	6	24	1797	2	14.2681244	40.8517746						
126	Rome (by 27 Jun. 1797-Mar. 1798)	7	Rome	1	FALSE		0	1798	3	27	1797	6	12.4801802	41.8723889						
126	Florence (29 Mar.-Aug.)	8	Florence	1	FALSE		0	1798	8	29	1798	3	11.2480006	43.7710332						
126	Venice (by 7 Sep. 1798) Vicenza	9	Venice	1	FALSE		7	1798	9	7	1798	9	12.3155151	45.4408474						
126	Padua	10	Padua	1	FALSE		0	0	0	0	0	0	11.8767611	45.4064349						
127	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1716	1716	FALSE	1716	1716	FALSE
127	"Rome (by Oct.; one of several Jacobites lately come,been with the Pretender; SP 98/34; Skinner, 18 Oct. 1733)"	1	Rome	2	FALSE		0	1733	10	0	1733	10	12.4801802	41.8723889	1733	1733	FALSE	1733	1733	FALSE
127	Milan	1	Milan	3	FALSE		0	0	0	0	0	0	9.1859243	45.4654219	1795	1795	FALSE	1795	1795	FALSE
127	Venice (21-26 Sep.)	2	Venice	3	FALSE		26	1795	9	21	1795	9	12.3155151	45.4408474						
127	Padua	3	Padua	3	FALSE		0	0	0	0	0	0	11.8767611	45.4064349						
128	Turin (22 Mar.: 'M. Le C.er Darondell' presented at Court with a Mr Semmes; AST CF)	1	Turin	1	FALSE		22	1784	3	22	1784	3	7.6868565	45.070312	1784	1784	FALSE	1784	1784	FALSE
129	Leghorn	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1711	1711	FALSE	1704	1704	FALSE
129	Venice (May 1711)	2	Venice	1	FALSE		0	1711	5	0	1711	5	12.3155151	45.4408474						
131	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1737	1737	FALSE	1737	1737	FALSE
131	Venice (May)	2	Venice	1	FALSE		0	1737	5	0	1737	5	12.3155151	45.4408474						
132	Turin (1758-9)	1	Turin	1	FALSE		0	1759	0	0	1758	0	7.6868565	45.070312	1760	1760	FALSE	1758	1758	FALSE
132	Genoa	2	Genoa	1	FALSE		0	0	0	0	0	0	8.946256	44.4056499						
132	Florence (Nov. 1759)	3	Florence	1	FALSE		0	1759	11	0	1759	11	11.2480006	43.7710332						
132	Rome (by 30 Mar. 1760)	4	Rome	1	FALSE		30	1760	3	30	1760	3	12.4801802	41.8723889						
132	Parma	5	Parma	1	FALSE		0	0	0	0	0	0	10.3279036	44.801485						
133	Florence (Oct. 1715)	1	Florence	1	FALSE		0	1715	10	0	1715	10	11.2480006	43.7710332	1716	1716	FALSE	1715	1715	FALSE
133	Rome (by 14 Jan.-Apr. 1716)	2	Rome	1	FALSE		0	1716	4	14	1716	1	12.4801802	41.8723889						
133	Venice (-26 Sep.)	3	Venice	1	FALSE		26	1716	9	26	1716	9	12.3155151	45.4408474						
133	Padua (30 Sep.)	4	Padua	1	FALSE		30	1716	9	30	1716	9	11.8767611	45.4064349						
134	Venice (21-25 Nov. 1792; 7-11 May)	1	Venice	1	FALSE		25	1792	11	21	1792	11	12.3155151	45.4408474	1794	1794	FALSE	1792	1792	FALSE
134	Rome (by 29 Dec. 1793)	2	Rome	1	FALSE		29	1793	12	29	1793	12	12.4801802	41.8723889						
134	Naples	3	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746						
134	Rome (by 28 Jan. 1794-May)	4	Rome	1	FALSE		0	1794	5	28	1794	1	12.4801802	41.8723889						
134	Verona (Jun.)	5	Verona	1	FALSE		0	1794	6	0	1794	6	10.9916215	45.4383842						
135	Naples	1	Naples	1	FALSE		0	0	0	0	0	0	14.2681244	40.8517746	1800	1800	FALSE	1783	1783	FALSE
135	Palermo	2	Palermo	1	FALSE		0	0	0	0	0	0	13.3612671	38.1156879						
137	Venice (by Feb.-Apr.)	1	Venice	1	FALSE		0	1745	4	0	1745	2	12.3155151	45.4408474	1745	1745	FALSE	1745	1745	FALSE
137	Padua (by 6 Apr.)	2	Padua	1	FALSE		6	1745	4	6	1745	4	11.8767611	45.4064349						
137	Florence (Sep.)	3	Florence	1	FALSE		0	1745	9	0	1745	9	11.2480006	43.7710332						
139	Rome	1	Rome	1	FALSE		0	0	0	0	0	0	12.4801802	41.8723889	1748	1748	FALSE	1748	1748	FALSE
140	Leghorn	1	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833	1755	1755	FALSE	1755	1755	FALSE
141	Turin (21-26 Oct. 1783)	2	Turin	1	FALSE		26	1783	10	21	1783	10	7.6868565	45.070312	1784	1784	FALSE	1783	1783	FALSE
141	Genoa (28 Oct.)	3	Genoa	1	FALSE		28	1783	10	28	1783	10	8.946256	44.4056499						
141	Parma (7 Nov.)	4	Parma	1	FALSE		7	1783	11	7	1783	11	10.3279036	44.801485						
141	Modena	5	Modena	1	FALSE		0	0	0	0	0	0	10.9200867	44.6488366						
141	Bologna (10 Nov.)	6	Bologna	1	FALSE		10	1783	11	10	1783	11	11.3426163	44.494887						
141	Loreto	7	Loreto	1	FALSE		0	0	0	0	0	0	13.6065668	43.4396423						
141	Rome (Dec. 1783-10 Jan. 1784)	8	Rome	1	FALSE		10	1784	1	0	1783	12	12.4801802	41.8723889						
141	Naples (by 17 Jan.)	9	Naples	1	FALSE		17	1784	1	17	1784	1	14.2681244	40.8517746						
141	Rome (by 2 Mar.-1 May)	10	Rome	1	FALSE		1	1784	5	2	1784	3	12.4801802	41.8723889						
141	Leghorn	11	Leghorn	1	FALSE		0	0	0	0	0	0	10.416111	43.520833						
141	Florence (8 May)	12	Florence	1	FALSE		8	1784	5	8	1784	5	11.2480006	43.7710332						
141	Bologna (12 May)	13	Bologna	1	FALSE		12	1784	5	12	1784	5	11.3426163	44.494887						
141	Venice (18 May)	14	Venice	1	FALSE		18	1784	5	18	1784	5	12.3155151	45.4408474						
141	Verona (2 Jun.)	15	Verona	1	FALSE		2	1784	6	2	1784	6	10.9916215	45.4383842						
141	Milan (-6 Jun.)	16	Milan	1	FALSE		6	1784	6	6	1784	6	9.1859243	45.4654219						
142	Brescia	1	Brescia	1	FALSE		0	0	0	0	0	0	10.2118019	45.5415526	1796	1796	FALSE	1796	1796	FALSE
